study,scene,seed,family,condition,degradation,true_siting,observation,motion,base,bm,mae,psnr,edge_mae,smooth_mae,phase_px,phase_abs_px,alias_px,spread_delta_px,bleed_mass,ringing_mass
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,center,q10,,algo2_lanczos3,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,center,q10,,algo2_lanczos3,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,center,q10,,algo6_jinc3,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,center,q10,,algo6_jinc3,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,center,q10,,algo6_lanczos4,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,center,q10,,algo6_lanczos4,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,center,q10_noise,,algo2_lanczos3,0,0.004235466718335811,45.518969205145595,0.004081035565052714,0.004255970707509689,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,center,q10_noise,,algo2_lanczos3,1,0.0026196874155453883,49.513394738776626,0.0033926107904075514,0.002531401680330635,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,center,q10_noise,,algo6_jinc3,0,0.003804582016713613,46.43684143815308,0.0035464903367461546,0.003842920321663509,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,center,q10_noise,,algo6_jinc3,1,0.0022917394051138237,50.662820115670726,0.002846748099684538,0.0022214271992284226,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,center,q10_noise,,algo6_lanczos4,0,0.004339149270350295,45.30862679450838,0.004188940269939069,0.004358721178765076,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,center,q10_noise,,algo6_lanczos4,1,0.002640859663429461,49.441022336704094,0.003415902422386266,0.002555890450908226,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,left,clean,,algo2_lanczos3,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,left,clean,,algo2_lanczos3,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,left,clean,,algo6_jinc3,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,left,clean,,algo6_jinc3,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,left,clean,,algo6_lanczos4,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,left,clean,,algo6_lanczos4,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,left,q10,,algo2_lanczos3,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,left,q10,,algo2_lanczos3,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,left,q10,,algo6_jinc3,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,left,q10,,algo6_jinc3,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,left,q10,,algo6_lanczos4,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,left,q10,,algo6_lanczos4,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,left,q10_noise,,algo2_lanczos3,0,0.0042402010557269195,45.50486899457798,0.004376635537482798,0.004193911623761302,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,left,q10_noise,,algo2_lanczos3,1,0.0025571250190954157,49.702938066171455,0.00365591160066071,0.002399447648106919,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,left,q10_noise,,algo6_jinc3,0,0.003839343341960743,46.36455312400354,0.003960203068951766,0.003803249852180237,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,left,q10_noise,,algo6_jinc3,1,0.0023291145185802696,50.53157640374291,0.0032750813878096993,0.002189378378153335,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,left,q10_noise,,algo6_lanczos4,0,0.004353313159056076,45.277771676321585,0.004490733299116116,0.004309484815859746,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,left,q10_noise,,algo6_lanczos4,1,0.002627435001722049,49.4794423990901,0.0037867254023218437,0.002463397649643455,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,center,clean,,algo2_lanczos3,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,center,clean,,algo2_lanczos3,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,center,clean,,algo6_jinc3,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,center,clean,,algo6_jinc3,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,center,clean,,algo6_lanczos4,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,center,clean,,algo6_lanczos4,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,center,q10,,algo2_lanczos3,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,center,q10,,algo2_lanczos3,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,center,q10,,algo6_jinc3,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,center,q10,,algo6_jinc3,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,center,q10,,algo6_lanczos4,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,center,q10,,algo6_lanczos4,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,center,q10_noise,,algo2_lanczos3,0,0.004316346493101935,45.431776421510115,0.004211917380979728,0.004319939037183455,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,center,q10_noise,,algo2_lanczos3,1,0.0027039249326248154,49.35159383099812,0.0033699326616312775,0.002621663103040884,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,center,q10_noise,,algo6_jinc3,0,0.0039003430960737927,46.30638300364033,0.0038057408750145918,0.0039030119403919558,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,center,q10_noise,,algo6_jinc3,1,0.0023825947232776726,50.43078934011711,0.00307350453000427,0.002294489813114827,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,center,q10_noise,,algo6_lanczos4,0,0.0044175198155427834,45.22992972960584,0.004300236571691043,0.004421323135570024,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,lanczos,center,q10_noise,,algo6_lanczos4,1,0.0027371619647482827,49.24269795406524,0.0034364525844076915,0.0026449532212739412,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,left,clean,,algo2_lanczos3,0,0.0018360592979756174,36.86932857712694,0.01892885023456377,6.320381847520669e-09,0.31204792806896636,0.31204792806896636,0.1414588141161648,0.728353976768016,0.026853293113942658,3.07779936563401e-08
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,left,clean,,algo2_lanczos3,1,0.0018240985671235692,36.860665212847806,0.018906445676250206,6.103090570485663e-07,0.31342176043145,0.31342176043145,0.14184094539022157,0.7232516468881514,0.02661792249862282,2.5720024099924678e-08
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,left,clean,,algo6_jinc3,0,0.0021527183120447274,35.07412684598535,0.022014986116638675,6.929483442079453e-13,0.3935431224428093,0.3935431224428093,0.07822679163265614,0.8528437146960544,0.03148685573112397,3.2551941417512436e-08
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,left,clean,,algo6_jinc3,1,0.0021322441077151104,35.06376267657974,0.021968787638519144,1.0610638128127903e-06,0.3947648172535838,0.3947648172535838,0.0781679455555438,0.8515932634495864,0.031128375214480218,2.8588297803130065e-08
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,left,clean,,algo6_lanczos4,0,0.002230306829525424,35.02413457224679,0.02219327614182562,2.2390339013543866e-07,0.4033909880496658,0.4033909880496658,0.0939524178748247,0.7823092165868752,0.03260144243194234,3.787378470102946e-08
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,left,clean,,algo6_lanczos4,1,0.0021955723744083245,35.01277114139078,0.022041393058337973,1.8742128824149923e-06,0.40541816085788507,0.40541816085788507,0.09359283371352418,0.7816450835424167,0.032063435430505445,3.324039481762091e-08
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,left,q10,,algo2_lanczos3,0,0.0019947346924200165,36.87104944252519,0.01896970915203426,0.00017972603919112035,0.3121443617030146,0.3121443617030146,0.1413086565464112,0.7264136583059622,0.026971278113446066,0.00020647035801500482
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,left,q10,,algo2_lanczos3,1,0.0019834039234155007,36.86182357872662,0.018952243567799173,0.0001796752116033098,0.31353379221980815,0.31353379221980815,0.14169148150835228,0.7214281782679071,0.026729880011684838,0.0002003984625930787
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,left,q10,,algo6_jinc3,0,0.0023129810452410557,35.075591529522335,0.022107952843985652,0.00017972844839927608,0.3935965974448636,0.3935965974448636,0.07819453895848195,0.8509005710900923,0.031609840203254,0.00021337030817189122
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,left,q10,,algo6_jinc3,1,0.0022917016097616975,35.06505837057302,0.02205991486834505,0.00017968394032712759,0.39481982595474546,0.39481982595474546,0.0781361578023703,0.8496554524230411,0.03124018536791915,0.0002073874618093084
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,left,q10,,algo6_lanczos4,0,0.002393039766830538,35.026281247591996,0.02226922980861716,0.00017972962849030627,0.40339852269589904,0.40339852269589904,0.09389686419117871,0.7804188833719201,0.03278107907889145,0.00024334645474612313
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,left,q10,,algo6_lanczos4,1,0.002356758657786036,35.01475611759402,0.022116733708853212,0.00017971921278374446,0.4054270240007605,0.4054270240007605,0.09353783614544667,0.7797538353034925,0.032231806710894616,0.00023910545115497718
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,left,q10_noise,,algo2_lanczos3,0,0.005906997024015125,36.29672523498292,0.02165584861497683,0.0042428791536318995,0.31313505414024617,0.31313505414024617,0.14318468047464056,0.7358939689794868,0.032428124298652015,0.003972874982060776
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,left,q10_noise,,algo2_lanczos3,1,0.004318949999023744,36.59955701456789,0.02113954835485423,0.002487327776353119,0.3153339321602253,0.3153339321602253,0.14354162594459965,0.729866570772038,0.03094528801739216,0.0031822749899999636
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,left,q10_noise,,algo6_jinc3,0,0.006091367192788138,34.71106665409949,0.02717632391709014,0.0038273655539212215,0.3945759704980708,0.3945759704980708,0.08035213416164225,0.8113769364304848,0.03989868686490115,0.007546832859848759
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,left,q10_noise,,algo6_jinc3,1,0.0046434814413051735,34.87229789745517,0.026787005676028673,0.0022296432143775746,0.3969142250153665,0.3969142250153665,0.08091741712318193,0.8114316908174879,0.0386178777996628,0.00678486399452335
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,left,q10_noise,,algo6_lanczos4,0,0.006598470473802984,34.588978580871604,0.02698114081673945,0.004348643910166824,0.4043616063348828,0.4043616063348828,0.09601315998131289,0.7401403845443295,0.04099146411975935,0.007582412966127906
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,left,q10_noise,,algo6_lanczos4,1,0.0049288733759388125,34.80363167910154,0.02646216373181059,0.002533925236223565,0.40743429309743917,0.40743429309743917,0.09548891881289091,0.74003560883187,0.03907780877004067,0.006517755167026605
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,center,clean,,algo2_lanczos3,0,0.0016136202994896924,38.89023051141737,0.016418294072147028,4.10173448645288e-09,-0.011300219319953704,0.011300219319953704,0.1185155030679329,0.8170674389567045,0.023599331888059776,2.581093992505755e-08
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,center,clean,,algo2_lanczos3,1,0.0015961039287404816,38.89077804704206,0.016321282136188876,2.121539312481348e-07,-0.009532852366716563,0.009532852366716563,0.11927863571642722,0.8116094093512602,0.023351357761947883,1.3978637594008482e-08
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,center,clean,,algo6_jinc3,0,0.0016259844286859357,38.15532806242856,0.016441290560621945,1.3858966884158906e-12,-0.005275757013827257,0.005275757013827257,0.07084598896648278,0.8761288384035306,0.02378305020032539,3.033450671604701e-08
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,center,clean,,algo6_jinc3,1,0.001605835951132966,38.16046394949903,0.016388571670090425,5.589757901838138e-07,-0.004040098843243041,0.004040098843243041,0.07175299674365,0.8719204799167746,0.023489393826041902,2.276629208962179e-08
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,center,clean,,algo6_lanczos4,0,0.0016306891893918358,38.62579877232559,0.01578483003443883,2.5959126928466417e-07,-0.00444622527005825,0.00444622527005825,0.08702253427365989,0.8049874629177611,0.02381971758967709,3.3793704850333077e-08
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,center,clean,,algo6_lanczos4,1,0.0015985507679675006,38.6404408537754,0.01569440887189038,2.301917057983311e-06,-0.003244451123522584,0.003244451123522584,0.08782779083343846,0.7984124998442246,0.02333388484216162,2.19082548504784e-08
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,center,q10,,algo2_lanczos3,0,0.0017653000941951474,38.89388885499214,0.01644750196629459,0.00017972497586188617,-0.010915498848858346,0.010915498848858346,0.11846006133180444,0.8153438465333505,0.023621206415728443,0.00015418852559551376
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,center,q10,,algo2_lanczos3,1,0.001746064305571837,38.894275039133205,0.016342578424276628,0.00017971007643306317,-0.009142779102841093,0.009142779102841093,0.11922492521406695,0.8101260641495549,0.023341067445774872,0.00012791476863293654
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,center,q10,,algo6_jinc3,0,0.0017816333459608907,38.16042455910627,0.016528464905734706,0.00017972844718661647,-0.004937105801721554,0.004937105801721554,0.07084425911367574,0.8741816131938154,0.02384123200595024,0.00017751552808303606
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,center,q10,,algo6_jinc3,1,0.0017598258773453086,38.16547549356571,0.01646377747376738,0.00017969648996811536,-0.003700272184166385,0.003700272184166385,0.07174889171121926,0.8699934756562868,0.02350902891651328,0.00015863559885820862
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,center,q10,,algo6_lanczos4,0,0.0017842920004736522,38.63211178231695,0.015848374473751477,0.0001796205835403054,-0.004137872222956479,0.004137872222956479,0.08697279180543714,0.8031437857387007,0.023897723849153236,0.0001879245674423319
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,center,q10,,algo6_lanczos4,1,0.001745005239042387,38.64700027229976,0.015728092045416513,0.00017995516065552475,-0.002969182368174667,0.002969182368174667,0.08773575266854647,0.7966415665186495,0.023321574376452537,0.0001438161310770305
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,center,q10_noise,,algo2_lanczos3,0,0.005711586894937028,37.99315877504549,0.019254430758380858,0.004232007157476065,-0.0055125456861977555,0.0055125456861977555,0.11896739395857357,0.8229640779270211,0.0292164319239202,0.00420730089813116
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,center,q10_noise,,algo2_lanczos3,1,0.004178431054048677,38.46857421801904,0.01883979596312288,0.0025310536885150385,-0.004202886895516315,0.004202886895516315,0.11968450815182391,0.8181336863621205,0.027758627974738676,0.0034841741629255316
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,center,q10_noise,,algo6_jinc3,0,0.005604381275549636,37.42476645726479,0.022219603348362614,0.003792321792345666,0.000901245194608224,0.000901245194608224,0.07221718521937838,0.8391981934363764,0.03291605291001144,0.008227142527522076
Recon,bm_holdout_03056_chevron_coedge,3056,chevron,coedge,box,center,q10_noise,,algo6_jinc3,1,0.004204705683171301,37.757892025545615,0.02183401394203039,0.0022310701064963637,0.002346108259789378,0.002346108259789378,0.07308801555744256,0.8376328011574277,0.03157311441775944,0.00746027516045918
